acceptance_rate,account_age_months,activity_trend_ratio,activity_trend_ratio_1to5,avg_struggle_minutes,avg_struggle_minutes_1to5,burnout_flag,contests_per_month,current_rating,ds_solve_rate,ds_solve_rate_1to5,handle,math_solve_rate,math_solve_rate_1to5,max_rating,months_since_last_submission,post_drop_recovery,problems_solved_per_month,rating_volatility,rating_volatility_1to5,status_proxy,total_contests,total_problems_solved,total_submissions,upsolves_per_contest,upsolves_per_contest_1to5
0.615,7.8,0.44,2,2.3,5,1,8.0,1182,0.333,2,eb5a402eb6389247,0.6,4,1186,0.2,0.0,8.0,120.5,3,Active,8,8,13,0.25,3
1.0,5.2,1.0,3,0.0,5,0,7.0,1149,1.0,5,dbe2974a35f18085,1.0,5,1233,0.4,0.0,2.0,168.9,1,Active,7,2,2,0.143,3
0.682,21.2,0.47,2,69.1,4,1,18.0,1363,0.682,5,519854ca973165be,0.647,5,1434,0.0,-23.0,15.0,96.2,4,Active,18,15,22,0.0,1
0.833,36.6,0.71,3,0.2,5,0,44.0,1423,0.833,5,b265a12575f63f8d,0.778,5,1423,0.2,10.5,10.0,90.4,5,Active,44,10,12,0.0,1
1.0,8.8,1.0,3,0.0,5,0,9.0,820,1.0,5,3c872a613f2891f7,1.0,5,969,0.3,-46.5,1.0,145.1,1,Active,9,1,1,0.0,1
0.6,1.7,0.67,3,4.5,5,0,5.0,983,0.0,1,da5d62ce6917c7cb,0.643,5,983,0.0,0.0,21.0,140.0,2,Active,5,21,35,0.0,1
0.733,8.6,0.92,3,1.0,5,0,19.0,1614,0.714,5,e618ae9b6fa08e18,0.675,5,1614,0.0,26.0,55.0,126.6,3,Active,19,55,75,0.0,1
0.778,2.3,0.5,2,1.5,5,0,12.0,1133,0.778,5,19dc53e6620f0691,0.667,5,1177,0.2,44.0,7.0,125.4,3,Active,12,7,9,0.0,1
0.5,21.2,1.0,3,22.2,4,0,17.0,1198,0.5,3,a219c8b1749e5f6e,0.5,3,1198,0.0,14.5,1.0,110.3,4,Active,17,1,2,0.0,1
1.0,23.8,2.0,4,0.0,5,0,5.0,962,1.0,5,d5cb51d2265cec1d,1.0,5,962,0.4,0.0,3.0,121.2,3,Active,5,3,3,0.0,1
0.615,22.1,0.44,2,4.7,5,1,7.0,1161,0.0,1,300671599d739228,0.778,5,1161,0.4,0.0,8.0,109.1,4,Active,7,8,13,0.0,1
1.0,56.1,1.0,3,0.0,5,0,33.0,1205,1.0,5,8060a59c9b37e535,1.0,5,1205,0.5,9.2,1.0,91.5,5,Active,33,1,1,0.0,1
0.286,14.5,0.75,3,20.7,4,0,17.0,1167,0.286,1,c12b1fbaec159360,1.0,5,1360,0.5,-8.7,2.0,134.9,2,Active,17,2,7,0.0,1
0.833,5.7,1.0,3,0.0,5,0,11.0,1025,0.833,5,407dd8fac89ca715,0.8,5,1121,0.3,-11.0,5.0,145.1,1,Active,11,5,6,0.0,1
0.6,21.0,1.5,4,1.3,5,0,23.0,1422,0.6,4,d44701a9757b55bc,0.667,5,1535,0.3,6.6,3.0,121.6,3,Active,23,3,5,0.0,1
1.0,41.5,1.0,3,0.0,5,0,47.0,1263,1.0,5,1570b1fd024a54cd,1.0,5,1330,0.3,21.9,1.0,79.2,5,Active,47,1,1,0.0,1
0.6,9.8,1.5,4,3.9,5,0,7.0,996,0.6,4,936d8f390bdf9788,0.6,4,1099,0.4,-47.0,3.0,144.3,1,Active,7,3,5,0.0,1
0.667,41.5,0.29,2,120.3,3,1,32.0,1145,0.667,5,4fd7be751ce8acb6,0.833,5,1230,0.3,19.2,6.0,105.9,4,Active,32,6,9,0.0,1
1.0,28.8,1.0,3,0.0,5,0,32.0,1150,1.0,5,2a2de41b4694254f,1.0,5,1223,0.4,19.0,1.0,97.6,4,Active,32,1,1,0.0,1
0.857,10.1,0.4,2,0.0,5,1,12.0,804,0.857,5,f159bc4e3e0bd890,1.0,5,946,0.2,-7.3,6.0,145.6,1,Active,12,6,7,0.0,1
0.667,20.8,2.0,4,0.9,5,0,7.0,912,0.667,5,547767d5cfed43a7,1.0,5,934,0.1,0.0,2.0,138.3,2,Active,7,2,3,0.0,1
0.556,21.5,0.5,2,7.2,5,0,65.0,1398,1.0,5,96b7cbd8b3eaefa6,0.643,5,1543,0.2,15.3,15.0,84.4,5,Active,65,15,27,0.015,2
0.389,18.5,0.38,2,3.2,5,1,23.0,1068,0.0,1,57709511e089f170,0.545,4,1146,0.4,16.0,7.0,118.1,3,Active,23,7,18,0.0,1
0.714,34.6,6.0,5,281.4,3,0,99.0,1364,0.714,5,88cc31b1414be890,1.0,5,1429,0.1,8.2,10.0,80.0,5,Active,99,10,14,0.0,1
0.083,7.2,1.0,3,96.7,4,0,5.0,1502,0.083,1,4138c22def311ebd,0.083,1,1502,0.3,0.0,1.0,165.3,1,Active,5,1,12,0.0,1
0.31,72.9,1.42,4,679.6,3,0,51.0,1338,0.062,1,c344d4fe3d27aa63,0.833,5,1535,0.0,28.2,9.0,89.9,5,Active,51,9,29,0.0,1
0.9,13.3,0.67,3,1.4,5,0,16.0,1550,0.9,5,c4e1c7e4b1c49a37,0.857,5,1550,0.2,40.0,9.0,113.4,3,Active,16,9,10,0.0,1
0.667,15.4,0.2,1,0.8,5,1,9.0,1107,1.0,5,0e51f097c2c20b29,0.667,5,1163,0.1,11.0,8.0,157.0,1,Active,9,8,12,0.0,1
0.5,33.7,0.5,2,14.2,4,0,26.0,1211,0.5,3,870ad5a8b0529b8c,0.5,3,1309,0.4,9.0,4.0,108.2,4,Active,26,4,12,0.077,2
0.333,32.5,1.25,4,1233.7,2,0,23.0,1077,0.0,1,4587cfc1430670bf,0.714,5,1328,0.0,-11.7,6.0,136.6,2,Active,23,6,18,0.043,2
1.0,22.0,1.0,3,0.0,5,0,31.0,1366,1.0,5,20e7a05822ea5a6b,1.0,5,1422,0.4,21.8,1.0,95.4,5,Active,31,1,1,0.0,1
0.692,20.2,0.24,1,6.3,5,1,32.0,1547,1.0,5,ad716214dedb29a9,0.846,5,1547,0.2,-1.3,18.0,115.0,3,Active,32,18,26,0.031,2
1.0,11.9,0.5,2,0.0,5,0,26.0,1369,1.0,5,3f066cf218342ce9,1.0,5,1552,0.4,3.8,3.0,128.4,2,Active,26,3,3,0.0,1
0.571,30.1,1.8,4,3.7,5,0,38.0,1423,0.571,4,b5a47c4898277517,0.625,4,1423,0.1,29.9,8.0,88.8,5,Active,38,8,14,0.0,1
0.8,28.4,1.0,3,0.0,5,0,67.0,1234,0.8,5,1082fdb184434fbf,1.0,5,1234,0.4,15.6,8.0,70.6,5,Active,67,8,10,0.0,1
0.494,9.9,1.07,4,25.2,4,0,8.0,880,0.433,3,90cc2ea073ff36ef,0.442,2,1030,0.0,-50.5,82.0,148.0,1,Active,8,82,166,0.0,1
0.545,20.7,0.33,2,9.7,4,1,41.0,1421,0.444,3,ec9aedd933c9fee3,0.75,5,1452,0.1,19.8,23.0,84.2,5,Active,41,23,44,0.0,1
0.588,12.7,0.36,2,104.0,3,1,9.0,885,0.588,4,2efa7c6d881aaa06,0.48,3,980,0.1,-7.5,20.0,131.1,2,Active,9,20,34,0.0,1
0.364,23.7,1.75,4,13.1,4,0,22.0,1180,0.364,2,58fd49930ee89b52,0.429,2,1180,0.1,52.8,4.0,117.4,3,Active,22,4,11,0.0,1
0.833,3.0,0.5,2,3.8,5,0,10.0,1456,0.833,5,b6378322d24b11ba,0.8,5,1456,0.4,65.0,5.0,157.0,1,Active,10,5,6,0.0,1
0.333,20.3,2.0,4,0.0,5,0,12.0,1244,0.333,2,46307679c9a1396a,0.333,1,1245,0.1,94.5,1.0,139.0,2,Active,12,1,3,0.0,1
0.636,36.9,4.5,5,373.2,3,0,13.0,797,0.636,5,ce236d5677b59c36,0.5,3,959,0.4,-25.4,4.0,130.2,2,Active,13,4,11,0.0,1
0.8,8.5,0.25,1,1440.0,2,1,7.0,845,1.0,5,f2b3dc7a8733148c,0.75,5,906,0.2,0.0,4.0,128.0,2,Active,7,4,5,0.286,3
1.0,30.8,2.0,4,0.0,5,0,90.0,1051,1.0,5,d271caebdfb0251a,1.0,5,1248,0.2,6.0,3.0,64.9,5,Active,90,3,3,0.0,1
0.143,7.7,0.52,2,567.0,3,0,12.0,1303,0.143,1,69224d817e746c4e,0.5,3,1303,0.2,38.7,5.0,151.1,1,Active,12,5,35,0.0,1
0.889,65.9,0.29,2,1.5,5,1,33.0,2322,1.0,5,07717e579b806c7a,0.667,5,2420,0.0,61.8,8.0,146.8,1,Active,33,8,9,0.091,2
0.592,10.7,0.75,3,1.7,5,0,29.0,1314,0.556,4,fcb74743257a6186,0.696,5,1392,0.1,4.8,29.0,110.8,4,Active,29,29,49,0.138,3
0.667,6.5,2.0,4,0.0,5,0,6.0,894,0.667,5,a8bec94a5f0374b2,1.0,5,916,0.5,0.0,2.0,133.8,2,Active,6,2,3,0.0,1
0.4,24.3,0.67,3,26.6,4,0,8.0,836,0.4,3,99e807112866df2b,0.4,1,866,0.4,7.0,2.0,139.1,2,Active,8,2,5,0.0,1
0.818,18.5,1.75,4,0.6,5,0,80.0,1549,0.818,5,ecc85aca7f0f536e,0.8,5,1689,0.3,12.2,9.0,72.0,5,Active,80,9,11,0.013,2
0.714,16.2,2.5,5,13.5,4,0,8.0,891,0.714,5,193e0937da800175,0.714,5,891,0.4,21.0,5.0,120.0,3,Active,8,5,7,0.0,1
0.6,2.4,0.36,2,9.6,4,1,13.0,1229,0.0,1,afc5926ae6d6ce89,0.625,4,1244,0.2,39.7,9.0,133.9,2,Active,13,9,15,0.0,1
0.5,18.1,2.0,4,114.0,3,0,31.0,1420,1.0,5,486216dd7241edc0,0.5,3,1420,0.1,12.2,12.0,84.2,5,Active,31,12,24,0.0,1
0.583,19.2,3.0,5,1.0,5,0,37.0,1545,0.583,4,a77a8f7dc3902a0d,0.714,5,1545,0.1,31.7,7.0,105.9,4,Active,37,7,12,0.0,1
0.688,30.4,0.45,2,750.4,3,1,69.0,984,0.688,5,9e9be498a26e42f9,0.6,4,1065,0.1,4.5,11.0,81.0,5,Active,69,11,16,0.029,2
0.6,131.0,0.67,3,1.1,5,0,265.0,2306,1.0,5,c3434e0f36e05556,0.5,3,2676,0.5,3.1,6.0,110.3,4,Active,265,6,10,0.0,1
0.571,10.4,0.4,2,0.0,5,1,9.0,969,0.571,4,cc3d77528b271e73,0.667,5,1085,0.4,-23.0,3.0,147.5,1,Active,9,3,7,0.0,1
0.857,25.3,0.75,3,0.0,5,0,13.0,1007,0.857,5,ee9758412ea7a02f,0.75,5,1007,0.2,-8.8,6.0,127.9,2,Active,13,6,7,0.0,1
1.0,14.4,1.0,3,0.0,5,0,28.0,1354,1.0,5,59683d7abe0eafcd,1.0,5,1369,0.0,26.3,1.0,102.9,4,Active,28,1,1,0.0,1
0.895,6.5,1.11,4,0.4,5,0,5.0,1224,0.895,5,9fa7e0ab014ff0f5,0.875,5,1224,0.0,0.0,16.0,95.5,4,Active,5,16,19,0.0,1
0.833,134.9,2.0,4,1.5,5,0,262.0,1053,0.833,5,743ec92ca3984d0e,1.0,5,1657,0.2,-1.4,8.0,101.4,4,Active,262,8,12,0.023,2
1.0,32.8,0.8,3,0.0,5,0,29.0,1290,1.0,5,bab3aeede0bb9a49,1.0,5,1305,0.0,-10.9,9.0,97.9,4,Active,29,9,9,0.0,1
0.9,18.6,1.0,3,0.0,5,0,44.0,1215,1.0,5,72129a36e7717b2f,1.0,5,1215,0.1,-2.0,8.0,74.6,5,Active,44,8,10,0.045,2
1.0,19.6,1.0,3,0.0,5,0,5.0,837,1.0,5,bea5cd3a4d6583d1,1.0,5,837,0.4,0.0,2.0,117.1,3,Active,5,2,2,0.0,1
0.474,2.9,0.9,3,942.7,2,0,6.0,1001,0.167,1,69e1db28f33874ba,0.417,2,1001,0.1,0.0,9.0,75.8,5,Active,6,9,19,0.333,3
0.5,47.6,1.0,3,0.0,5,0,25.0,1357,0.5,3,189ad18d432d2a36,0.5,3,1357,0.3,13.3,1.0,96.8,4,Active,25,1,2,0.0,1
1.0,25.8,1.5,4,0.0,5,0,34.0,1564,1.0,5,a80ebe63c3d7e29a,1.0,5,1564,0.1,25.4,5.0,91.0,5,Active,34,5,5,0.0,1
0.667,16.2,2.0,4,4.2,5,0,8.0,1152,0.667,5,3e1ceeacb9e8e853,0.667,5,1223,0.0,-43.0,1.0,159.9,1,Active,8,1,3,0.0,1
0.494,1.0,0.35,2,215.8,3,1,5.0,1109,0.714,5,cec9dac4c117f3e6,0.469,2,1109,0.0,0.0,34.0,143.0,2,Active,5,34,77,0.2,3
0.628,14.9,0.39,2,22.4,4,1,43.0,1401,0.429,3,19d6798979ed9a17,0.609,4,1490,0.0,13.9,23.0,89.8,5,Active,43,23,43,0.07,2
0.4,12.6,0.67,3,7.3,5,0,15.0,1013,0.4,3,6907715eaed2b656,0.4,1,1057,0.4,26.5,2.0,109.3,4,Active,15,2,5,0.0,1
1.0,17.1,1.0,3,0.0,5,0,31.0,1404,1.0,5,1be882918714f936,1.0,5,1404,0.4,-13.5,2.0,98.1,4,Active,31,2,2,0.0,1
0.643,16.7,0.4,2,6.2,5,1,13.0,1382,0.643,5,ebf468dabc0e1bcf,1.0,5,1382,0.1,0.0,9.0,97.5,4,Active,13,9,14,0.0,1
0.476,22.4,0.4,2,0.5,5,1,16.0,1663,0.5,3,f8b5c3056594f495,0.857,5,1663,0.1,45.5,10.0,127.6,2,Active,16,10,21,0.0,1
0.714,14.7,0.4,2,4.0,5,1,11.0,926,0.714,5,335d3f79aeed0e76,0.75,5,995,0.4,-3.3,4.0,143.0,2,Active,11,4,7,0.182,3
0.5,25.1,0.33,2,14.7,4,1,36.0,621,0.5,3,a15b66f83f600f9f,0.5,3,860,0.5,-0.2,2.0,95.0,5,Active,36,2,4,0.0,1
1.0,1.4,0.33,2,0.0,5,1,5.0,1348,1.0,5,8aa7a7ec235f3978,1.0,5,1348,0.4,0.0,4.0,133.4,2,Active,5,4,4,0.0,1
0.615,2.1,1.89,4,106.5,3,0,10.0,1983,0.625,5,bdbfcabdc9cfce6b,0.714,5,2297,0.2,0.0,14.0,264.2,1,Active,10,14,26,0.0,1
0.5,80.8,11.0,5,2.1,5,0,135.0,1406,0.5,3,5c7a0e5234557bcf,0.667,5,1649,0.1,5.2,6.0,130.3,2,Active,135,6,12,0.0,1
0.667,65.1,2.0,4,1.2,5,0,11.0,1522,0.667,5,38c02df865fc9072,0.333,1,1658,0.0,-92.0,4.0,177.2,1,Active,11,4,6,0.0,1
1.0,29.3,1.0,3,0.0,5,0,34.0,1979,1.0,5,5017b453baf133d9,1.0,5,1979,0.5,35.9,1.0,82.5,5,Active,34,1,1,0.029,2
0.706,22.8,0.42,2,0.6,5,1,21.0,1563,0.333,2,9f5d18e3badb9cad,0.857,5,1563,0.2,32.0,12.0,106.9,4,Active,21,12,17,0.0,1
1.0,15.8,1.0,3,0.0,5,0,11.0,1096,1.0,5,eeca4d30011a040f,1.0,5,1110,0.5,1.0,2.0,125.9,3,Active,11,2,2,0.0,1
0.667,45.3,2.0,4,1.2,5,0,148.0,2241,0.667,5,487bb6cf7537f003,0.667,5,2241,0.3,15.3,3.0,65.8,5,Active,148,3,6,0.0,1
0.75,3.4,0.33,2,0.6,5,1,6.0,1116,0.75,5,313d61899830fbfd,0.75,5,1172,0.4,0.0,3.0,186.0,1,Active,6,3,4,0.0,1
1.0,56.8,1.0,3,0.0,5,0,72.0,1027,1.0,5,7a5eecc846b266bb,1.0,5,1385,0.5,7.3,1.0,82.5,5,Active,72,1,1,0.0,1
0.333,43.4,1.4,4,5.5,5,0,13.0,2192,0.333,2,e8aee6a136df69ad,0.333,1,2291,0.0,-31.5,4.0,220.6,1,Active,13,4,12,0.0,1
0.8,0.8,0.67,3,2.9,5,0,5.0,1444,0.8,5,1cdc7538c2aa6f24,0.714,5,1444,0.2,0.0,8.0,133.3,2,Active,5,8,10,0.0,1
0.8,14.3,0.67,3,0.7,5,0,11.0,973,0.8,5,3d817f73ef7c80cf,1.0,5,973,0.3,-16.0,4.0,126.2,3,Active,11,4,5,0.091,2
0.614,4.9,0.3,2,34.2,4,1,8.0,849,1.0,5,82cf505240365c68,0.587,4,1027,0.0,-75.0,43.0,155.8,1,Active,8,43,70,0.125,2
1.0,34.4,1.0,3,0.0,5,0,36.0,1606,1.0,5,73bfe7d01fd86866,1.0,5,1746,0.5,6.8,1.0,106.1,4,Active,36,1,2,0.0,1
0.622,12.4,0.48,2,13.2,4,1,30.0,1170,0.5,3,957241a03affdb37,0.686,5,1323,0.0,-12.3,92.0,97.4,4,Active,30,92,148,0.2,3
0.298,13.6,1.1,4,16.3,4,0,16.0,1114,0.353,2,dabd2e267911731b,0.263,1,1248,0.2,-9.1,24.0,125.6,3,Active,16,24,84,0.0,1
0.5,9.4,1.0,3,6.1,5,0,8.0,1127,0.5,3,a4ebd3fb97f3a0eb,0.4,1,1127,0.4,0.0,4.0,119.2,3,Active,8,4,8,0.0,1
0.25,32.0,1.0,3,17.1,4,0,27.0,963,0.222,1,03f87bf0eb94f32f,0.167,1,996,0.1,31.6,3.0,101.8,4,Active,27,3,12,0.0,1
1.0,52.6,0.33,2,0.0,5,1,67.0,1710,1.0,5,5d9796ae122b25a1,1.0,5,1944,0.5,15.5,4.0,89.8,5,Active,67,4,4,0.0,1
0.556,17.7,2.0,4,12.5,4,0,13.0,1125,0.667,5,8bf023c9330b6fbb,0.571,4,1125,0.1,1.0,5.0,104.7,4,Active,13,5,9,0.0,1
1.0,21.1,0.67,3,0.0,5,0,14.0,1266,1.0,5,de50d6c0c4a33c0b,1.0,5,1311,0.0,-14.0,5.0,125.5,3,Active,14,5,5,0.0,1
0.667,31.3,0.71,3,2.4,5,0,19.0,1430,1.0,5,5c4978ecbc96b4c8,0.636,4,1432,0.4,18.0,8.0,118.7,3,Active,19,8,12,0.0,1
0.267,14.4,6.5,5,62.6,4,0,10.0,839,0.267,1,54af1c4230e69acf,0.231,1,986,0.3,-97.0,4.0,137.9,2,Active,10,4,15,0.1,2
0.593,11.1,1.68,4,5.4,5,0,9.0,1126,1.0,5,2502d70fe6ed3cd3,0.619,4,1138,0.0,0.0,35.0,119.0,3,Active,9,35,59,0.0,1
0.727,13.3,0.57,2,0.2,5,0,12.0,1399,0.727,5,86b7c49866e52b9a,0.8,5,1399,0.2,58.0,8.0,114.0,3,Active,12,8,11,0.0,1
0.875,12.4,1.0,3,0.6,5,0,9.0,789,0.75,5,b153cfbce0e6993f,1.0,5,1031,0.0,-93.5,14.0,165.8,1,Active,9,14,16,0.0,1
0.302,34.0,0.39,2,23.7,4,1,116.0,1538,0.333,2,d7e582d9b67d3c95,0.444,2,1687,0.1,14.9,11.0,76.0,5,Active,116,11,43,0.0,1
0.706,40.5,0.31,2,4.4,5,1,23.0,1392,1.0,5,023f59a24cd64940,0.722,5,1471,0.0,-0.1,35.0,104.4,4,Active,23,35,51,0.087,2
0.25,22.6,1.67,4,17.8,4,0,7.0,1070,0.25,1,ba9ca7fc1bd1638c,0.167,1,1109,0.3,0.0,2.0,140.5,2,Active,7,2,8,0.0,1
0.545,9.0,0.38,2,23.9,4,1,10.0,1213,0.333,2,2232d3c88c3e7427,0.583,4,1213,0.1,55.0,12.0,110.8,4,Active,10,12,22,0.2,3
1.0,31.1,0.8,3,0.0,5,0,8.0,1288,1.0,5,4d637f63fd2e9714,1.0,5,1288,0.2,0.0,9.0,123.0,3,Active,8,9,9,0.0,1
1.0,45.7,1.0,3,0.0,5,0,15.0,941,1.0,5,226b4470ac662a04,1.0,5,1028,0.5,-13.8,1.0,116.3,3,Active,15,1,1,0.0,1
0.595,10.1,1.31,4,1.5,5,0,30.0,1478,0.667,5,2a51b55351d9f411,0.917,5,1522,0.0,49.5,22.0,106.7,4,Active,30,22,37,0.0,1
0.37,101.8,0.93,3,5.6,5,0,229.0,1792,0.0,1,ef8b209be00a9a2b,0.467,2,2001,0.3,10.3,9.0,110.2,4,Active,229,9,27,0.0,1
0.143,33.9,1.33,4,8.4,4,0,9.0,726,0.143,1,2b931769a1c68454,0.143,1,891,0.1,-39.3,1.0,141.4,2,Active,9,1,7,0.0,1
1.0,24.1,1.0,3,0.0,5,0,5.0,1292,1.0,5,18f82279571faca1,1.0,5,1292,0.2,77.0,1.0,187.9,1,Active,5,1,1,0.0,1
0.692,27.9,0.18,1,464.2,3,1,48.0,916,1.0,5,fe9b8c4c7d02528b,0.6,4,1116,0.0,14.8,9.0,79.6,5,Active,48,9,13,0.062,2
0.75,16.3,0.33,2,2.4,5,1,11.0,980,0.75,5,8491196a18ff2168,0.667,5,997,0.2,13.0,3.0,115.3,3,Active,11,3,4,0.0,1
1.0,11.0,0.8,3,0.0,5,0,6.0,1227,1.0,5,3cb7f0d171722059,1.0,5,1227,0.1,0.0,9.0,107.8,4,Active,6,9,9,0.0,1
0.56,17.1,0.19,1,1.4,5,1,34.0,1674,0.56,4,e9f57ad4a6e9c571,0.692,5,1674,0.0,8.0,10.0,96.3,4,Active,34,10,25,0.118,2
0.579,10.8,0.19,1,1.7,5,1,8.0,1146,0.714,5,5a6e0504dbb00938,0.6,4,1201,0.0,25.5,11.0,184.8,1,Active,8,11,19,0.0,1
0.636,13.5,0.63,3,21.3,4,0,6.0,1005,1.0,5,2ce00a6d051a1fe5,0.625,4,1005,0.1,0.0,27.0,118.1,3,Active,6,27,44,0.0,1
0.333,18.5,2.0,4,0.0,5,0,39.0,735,0.333,2,3c2b2505157d55fc,1.0,5,1124,0.5,-2.4,1.0,114.4,3,Active,39,1,3,0.0,1
0.4,104.2,1.5,4,20.8,4,0,133.0,2393,0.5,3,a5455912d4ca2cc2,0.2,1,2886,0.2,19.3,6.0,150.5,1,Active,133,6,15,0.008,2
0.406,45.0,0.86,3,13.1,4,0,38.0,1620,0.25,1,819ed5a864ede3df,0.381,1,1895,0.1,7.2,28.0,102.7,4,Active,38,28,69,0.158,3
0.3,64.6,0.67,3,21.9,4,0,37.0,1336,1.0,5,c0f070704e792c64,0.3,1,1336,0.5,19.2,12.0,87.3,5,Active,37,12,40,0.0,1
0.364,7.5,2.67,5,8.4,4,0,6.0,1817,0.2,1,dc29dc1e20229674,0.25,1,1817,0.5,0.0,4.0,206.7,1,Active,6,4,11,0.0,1
0.667,15.7,2.0,4,0.0,5,0,35.0,1502,0.667,5,f7bdc497d3435d41,0.667,5,1502,0.0,32.2,2.0,106.6,4,Active,35,2,3,0.0,1
0.615,10.3,2.25,5,187.4,3,0,21.0,774,0.615,5,a0e36db1358894e7,0.857,5,912,0.1,3.8,8.0,102.1,4,Active,21,8,13,0.0,1
0.25,16.7,0.11,1,7.6,5,1,5.0,1209,1.0,5,7c14a3ae8627e7db,0.5,3,1209,0.2,0.0,5.0,147.8,1,Active,5,5,20,0.0,1
0.381,52.0,1.47,4,5.0,5,0,187.0,1318,0.4,3,29e74344490258de,0.769,5,1631,0.1,8.5,16.0,61.6,5,Active,187,16,42,0.0,1
0.565,39.0,0.92,3,12.5,4,0,27.0,2289,0.5,3,c521697eb911f35e,0.5,3,2477,0.0,103.2,9.0,157.4,1,Active,27,9,23,0.259,3
0.6,2.0,0.67,3,15.1,4,0,7.0,1022,0.6,4,6f301161a72303e4,0.6,4,1022,0.4,0.0,3.0,119.5,3,Active,7,3,5,0.0,1
1.0,12.8,0.4,2,0.0,5,1,28.0,2164,1.0,5,cdfcbdc8b3cbb28d,1.0,5,2164,0.4,13.7,7.0,162.7,1,Active,28,7,7,0.0,1
0.8,19.1,1.5,4,0.6,5,0,32.0,2128,0.8,5,76aed4cd3dedc06a,0.8,5,2128,0.2,10.6,4.0,112.2,4,Active,32,4,5,0.0,1
0.6,59.1,1.5,4,5.8,5,0,147.0,1774,0.333,2,2fbc550fcc6d52fb,1.0,5,2149,0.2,10.9,5.0,96.0,4,Active,147,5,10,0.014,2
1.0,38.7,1.0,3,0.0,5,0,7.0,1001,1.0,5,36a70c8a2771f24f,1.0,5,1052,0.3,-33.0,1.0,156.4,1,Active,7,1,1,0.0,1
0.345,19.1,0.32,2,2013.8,2,1,11.0,1522,0.4,3,3d124d0ab18d7232,0.545,4,1539,0.1,58.0,10.0,163.5,1,Active,11,10,29,0.545,4
0.947,7.9,1.71,4,0.0,5,0,9.0,1258,1.0,5,0264e8345c0d6154,0.857,5,1275,0.0,0.0,18.0,142.9,2,Active,9,18,19,0.0,1
0.778,50.2,0.8,3,33.8,4,0,41.0,1070,0.778,5,852a7e7200520ad4,1.0,5,1128,0.1,29.3,7.0,93.8,5,Active,41,7,9,0.049,2
0.64,22.7,0.25,1,78.6,4,1,7.0,1185,1.0,5,e18c79b59509f026,0.75,5,1185,0.1,155.0,16.0,147.0,1,Active,7,16,25,0.143,3
0.8,15.2,2.0,4,0.4,5,0,26.0,1515,0.727,5,5fa3280fee511478,0.8,5,1515,0.2,17.0,22.0,90.9,5,Active,26,22,30,0.0,1
0.344,41.8,0.05,1,127.8,3,1,105.0,1623,0.231,1,664c7fccf6fd9647,0.52,3,1904,0.2,19.2,15.0,78.6,5,Active,105,15,61,0.067,2
0.5,12.1,0.14,1,10.0,4,1,33.0,1280,0.25,1,7560f89d2dd1066b,0.583,4,1283,0.1,-6.7,11.0,93.6,5,Active,33,11,24,0.03,2
0.667,12.7,2.0,4,1.9,5,0,32.0,1225,0.667,5,5cb6bb7172f543e1,0.667,5,1225,0.4,28.4,2.0,101.1,4,Active,32,2,3,0.0,1
0.333,44.7,5.0,5,9187.1,1,0,34.0,1143,0.333,2,bc2bf4e83c940837,0.333,1,1143,0.1,8.5,1.0,95.9,4,Active,34,1,6,0.0,1
0.889,9.5,2.6,5,0.1,5,0,18.0,1604,0.889,5,a7b85a4649e1d536,0.667,5,1697,0.2,3.2,16.0,180.6,1,Active,18,16,18,0.0,1
0.4,17.7,0.67,3,5.7,5,0,8.0,1052,0.4,3,0c4430ab83bb8e9f,0.4,1,1106,0.4,0.0,2.0,138.4,2,Active,8,2,5,0.0,1
0.385,1.9,0.62,2,0.0,5,0,9.0,1771,0.25,1,0810f2c3e988429f,0.5,3,1771,0.2,0.0,5.0,125.4,3,Active,9,5,13,0.0,1
0.429,17.1,0.17,1,1.1,5,1,24.0,904,0.429,3,3623eae543d19f57,0.333,1,1118,0.1,-13.0,3.0,103.6,4,Active,24,3,7,0.042,2
0.286,22.7,2.5,5,8.3,4,0,29.0,1235,0.286,1,1e4c7b348a71ed1c,0.286,1,1314,0.3,13.0,2.0,87.4,5,Active,29,2,7,0.0,1
0.795,5.3,0.52,2,1.2,5,0,20.0,1542,0.857,5,1400068c79a3ebe2,0.933,5,1542,0.0,37.5,31.0,103.6,4,Active,20,31,44,0.4,4
0.25,21.9,0.33,2,0.0,5,1,6.0,1172,0.25,1,ddbc0dafb748cc73,0.333,1,1172,0.3,0.0,1.0,124.3,3,Active,6,1,4,0.0,1
1.0,47.1,0.5,2,0.0,5,0,14.0,1121,1.0,5,b65e6b258df93751,1.0,5,1121,0.5,-14.7,3.0,131.5,2,Active,14,3,3,0.0,1
0.733,39.8,0.5,2,22.6,4,0,86.0,2156,0.55,4,267e39bcfa8512d2,0.842,5,2214,0.0,4.9,53.0,115.7,3,Active,86,53,75,0.0,1
0.402,31.8,0.61,2,380.8,3,0,45.0,2188,0.2,1,bf84cf6c17f8543f,0.368,1,2188,0.1,32.9,36.0,113.7,3,Active,45,36,92,0.0,1
0.571,21.6,0.59,2,8.0,4,0,57.0,1563,0.6,4,9c5c4f33227e6973,0.733,5,1563,0.1,29.5,20.0,82.4,5,Active,57,20,35,0.0,1
0.667,15.9,1.0,3,3.6,5,0,25.0,1094,0.667,5,9bb7bec1b65d1aaf,0.8,5,1184,0.2,-9.0,8.0,113.1,4,Active,25,8,12,0.08,2
